post_id	events	engagement_date
684731712	1	1438401600
684731712	2	1441080000
684731712	2	1446350400
684731756	0	18000
684731756	1009	1435723200
684731756	4	1438401600
684731756	2	1441080000
684731756	1	1448946000
684743523	0	18000
684743523	588	1435723200
684743523	15	1438401600
684743523	1	1441080000
684765582	0	18000
684765582	630	1435723200
684765582	9	1438401600
684765582	1	1441080000
684765582	1	1446350400
684765587	1314	1435723200
684765587	117	1438401600
684765587	9	1441080000
684765587	22	1443672000
684765587	1	1446350400
684765587	1	1454302800
684774117	0	18000
684774117	552	1435723200
684774117	10	1438401600
684774117	1	1441080000
684774117	1	1443672000
684774117	1	1446350400
684787998	0	18000
684787998	1154	1435723200
684787998	15	1438401600
684787998	3	1441080000
684787998	1	1443672000
684787998	1	1446350400
684787998	5	1448946000
684787998	1	1459483200
684810792	725	1435723200
684810896	792	1435723200
684867465	1452	1435723200
684867465	16	1438401600
684867465	1	1441080000
684867465	2	1443672000
684867465	6	1459483200
684889183	0	18000
684889183	612	1435723200
684889183	19	1438401600
684889183	1	1441080000
684889183	3	1443672000
684947208	0	18000
684947208	669	1435723200
684947208	15	1438401600
684947208	3	1441080000
684947208	2	1446350400
684947208	1	1448946000
684963005	883	1435723200
684963310	771	1435723200
684974825	0	18000
684974825	1095	1435723200
684974825	51	1438401600
684974825	12	1441080000
684974825	7	1443672000
684974825	1	1446350400
684974825	7	1448946000
684974825	166	1451624400
684974825	1	1459483200
684975109	396	1435723200
684975109	1	1438401600
684975109	1	1441080000
684975109	1	1443672000
684977892	420	1435723200
684977892	1	1441080000
684977892	1	1443672000
684977892	1	1448946000
684985387	886	1435723200
684985387	6	1438401600
684985387	1	1441080000
684985387	1	1446350400
684985409	451	1435723200
684985409	9	1438401600
684985409	1	1441080000
684985409	1	1446350400
684985427	0	18000
684985427	429	1435723200
684985427	4	1438401600
684985427	396	1441080000
684985427	2	1443672000
684985427	5	1446350400
684998888	554	1435723200
684998947	525	1435723200
684998980	583	1435723200
684999052	574	1435723200
685000595	0	18000
685000595	763	1435723200
685000595	393	1438401600
685000595	1	1441080000
685000595	2	1443672000
685000595	18	1448946000
685007178	1426	1435723200
685007178	29	1438401600
685007178	5	1441080000
685007178	4	1443672000
685007178	1	1446350400
685037204	618	1435723200
685037204	6	1438401600
685037204	1	1459483200
685037264	1689	1435723200
685037264	60	1438401600
685037264	8	1441080000
685037264	8	1443672000
685037264	2	1446350400
685037264	3	1448946000
685047815	1071	1435723200
685051374	1836	1435723200
685051374	20	1438401600
685051419	1834	1435723200
685051419	206	1438401600
685051419	30	1441080000
685051419	3	1443672000
685051419	4	1446350400
685051419	1	1448946000
685062153	1215	1435723200
685062153	39	1438401600
685062153	19	1441080000
685062153	1	1443672000
685062153	1	1446350400
685062153	1	1448946000
685062153	1	1459483200
685082634	0	18000
685082634	520	1435723200
685082634	4	1441080000
685082669	922	1435723200
685082669	1	1438401600
685082669	1	1441080000
685082669	1	1443672000
685082669	1	1446350400
685082855	1896	1435723200
685082855	40	1438401600
685082855	19	1441080000
685082855	20	1443672000
685082855	9	1446350400
685082855	2	1448946000
685082855	6	1454302800
685082855	1	1456808400
685082918	564	1435723200
685082918	7	1438401600
685082918	2	1441080000
685082918	1	1446350400
685083283	0	18000
685083283	1102	1435723200
685083283	2	1438401600
685083283	1	1441080000
685083283	8	1443672000
685108904	1053	1435723200
685108904	6	1438401600
685108904	1	1441080000
685108904	5	1443672000
685108904	1	1446350400
685108904	1	1454302800
685109088	0	18000
685109088	431	1435723200
685109088	3	1443672000
685109088	1	1446350400
685109160	0	18000
685109160	1598	1435723200
685109160	44	1438401600
685109160	5	1441080000
685109160	36	1443672000
685109160	1	1446350400
685109160	2	1456808400
685114715	603	1435723200
685114715	7	1438401600
685114715	1	1441080000
685116453	793	1435723200
685116453	10	1438401600
685116453	1	1441080000
685116453	1	1446350400
685124004	504	1435723200
685149262	0	18000
685149262	2184	1435723200
685149262	662	1438401600
685149262	4	1441080000
685149281	0	18000
685149281	1717	1435723200
685149281	37	1438401600
685149281	5	1441080000
685149281	4	1443672000
685149281	15	1446350400
685149281	20	1451624400
685149418	437	1435723200
685149418	247	1438401600
685149418	1	1441080000
685149418	1	1459483200
685149419	1339	1435723200
685149419	33	1438401600
685149419	40	1441080000
685149419	9	1443672000
685149419	11	1446350400
685149419	25	1448946000
685149470	2391	1435723200
685149470	19	1438401600
685149470	2	1441080000
685149470	3	1443672000
685149470	1	1446350400
685149477	270	1435723200
685149477	1	1438401600
685149477	1	1441080000
685149499	555	1435723200
685157046	454	1435723200
685163213	0	18000
685163213	459	1435723200
685163213	1	1438401600
685163213	2	1441080000
685163213	44	1443672000
685163213	2	1446350400
685163765	0	18000
685163765	1161	1435723200
685163765	23	1438401600
685163765	5	1441080000
685163765	1	1451624400
685169329	2075	1435723200
685169449	581	1435723200
685170024	343	1435723200
685170029	785	1435723200
685170045	480	1435723200
685170092	634	1435723200
685186032	0	18000
685186032	802	1435723200
685186032	3	1438401600
685186032	1	1441080000
685186032	1	1446350400
685194393	0	18000
685194393	1161	1435723200
685194393	4	1438401600
685194393	1	1441080000
685194393	1	1443672000
685194393	1	1459483200
685194393	1	1462075200
685211447	730	1435723200
685219329	196	1435723200
685219333	0	18000
685219333	830	1435723200
685219333	5	1438401600
685219333	3	1441080000
685219349	690	1435723200
685219349	1	1441080000
685219352	216	1435723200
685219410	329	1435723200
685245824	0	18000
685245824	729	1435723200
685245824	3	1438401600
685245824	1	1441080000
685245824	2	1446350400
685245824	1	1456808400
685266634	1311	1435723200
685266634	11	1438401600
685266634	2	1441080000
685266634	10	1443672000
685266634	1	1446350400
685287904	0	18000
685287904	1295	1435723200
685287904	21	1438401600
685287904	2	1441080000
685287904	99	1443672000
685287904	1	1454302800
685293921	0	18000
685293921	1552	1435723200
685293921	36	1438401600
685293921	3	1441080000
685293921	23	1443672000
685293921	2	1446350400
685293971	0	18000
685293971	731	1435723200
685293971	13	1438401600
685293971	1	1441080000
685293971	1	1443672000
685309058	280	1435723200
685325903	680	1435723200
685325990	499	1435723200
685326079	455	1435723200
685326292	665	1435723200
685341892	631	1435723200
685341892	63	1438401600
685341892	3	1441080000
685341892	2	1443672000
685361760	0	18000
685361760	3166	1435723200
685361760	23	1438401600
685361760	2	1441080000
685361760	1	1443672000
685361760	1	1446350400
685376118	516	1435723200
685376118	8	1438401600
685376118	2	1441080000
685376118	1	1446350400
685385525	0	18000
685385525	1367	1435723200
685385525	29	1438401600
685385525	10	1441080000
685385525	15	1443672000
685385525	12	1446350400
685385525	6	1448946000
685385525	11	1451624400
685385525	2	1454302800
685385525	1	1459483200
685416617	0	18000
685416617	1253	1435723200
685416617	5	1438401600
685416617	1	1441080000
685427461	0	18000
685427461	616	1435723200
685427461	4	1438401600
685427461	4	1441080000
685427461	5	1443672000
685471614	777	1435723200
685471648	873	1435723200
685519374	860	1435723200
685534320	778	1435723200
685534320	14	1438401600
685534320	1	1441080000
685535659	0	18000
685535659	531	1435723200
685535659	2	1438401600
685535659	3	1441080000
685535794	0	18000
685535794	835	1435723200
685535794	3	1438401600
685535794	1	1441080000
685535856	579	1435723200
685535856	1	1438401600
685535856	1	1441080000
685547140	0	18000
685547140	1754	1435723200
685547140	87	1438401600
685547140	6	1441080000
685547140	2	1443672000
685547140	7	1446350400
685547258	0	18000
685547258	1157	1435723200
685547258	7	1438401600
685547258	1	1441080000
685547258	1	1443672000
685547277	614	1435723200
685547277	2	1438401600
685547277	1	1441080000
685547315	0	18000
685547315	855	1435723200
685547315	8	1438401600
685547315	4	1441080000
685547315	1	1448946000
685547315	1	1451624400
685555313	0	18000
685555313	1209	1435723200
685555313	4	1438401600
685555313	2	1441080000
685555313	1	1443672000
685559223	0	18000
685559223	1530	1435723200
685559223	39	1438401600
685559223	7	1441080000
685559223	2	1443672000
685559223	4	1446350400
685559223	446	1448946000
685559223	1	1454302800
685559223	1	1456808400
685559223	12	1459483200
685559295	0	18000
685559295	349	1435723200
685559295	201	1438401600
685559295	2	1441080000
685559295	5	1443672000
685559741	0	18000
685559741	712	1435723200
685559741	630	1438401600
685559741	13	1441080000
685559741	15	1443672000
685559741	12	1446350400
685559741	6	1448946000
685559741	10	1451624400
685559741	1	1456808400
685559741	2	1459483200
685572018	0	18000
685572018	704	1435723200
685572018	12	1438401600
685572018	4	1441080000
685572018	2	1446350400
685572018	3	1448946000
685577237	813	1435723200
685587196	0	18000
685587196	1425	1435723200
685587196	23	1438401600
685587196	1	1441080000
685587196	2	1448946000
685587271	0	18000
685587271	479	1435723200
685587271	167	1438401600
685587271	12	1441080000
685587271	8	1443672000
685587271	7	1446350400
685587271	2	1448946000
685587362	661	1435723200
685587362	3	1438401600
685587362	3	1441080000
685587420	719	1435723200
685587420	11	1438401600
685587420	7	1441080000
685587434	0	18000
685587434	741	1435723200
685587434	13	1438401600
685587434	3	1441080000
685587434	2	1443672000
685587434	3	1446350400
685587434	2	1456808400
685593351	704	1435723200
685593351	12	1438401600
685593351	1	1441080000
685593351	1	1443672000
685593351	16	1456808400
685593463	0	18000
685593463	508	1435723200
685593463	7	1438401600
685593463	1	1441080000
685593463	1	1459483200
685601454	0	18000
685601454	2209	1435723200
685601454	73	1438401600
685601454	12	1441080000
685601454	1	1443672000
685601454	6	1446350400
685601454	1	1462075200
685629725	372	1435723200
685629983	338	1435723200
685629995	0	18000
685629995	1491	1435723200
685629995	453	1438401600
685629995	3	1441080000
685629995	1	1443672000
685629995	1	1448946000
685646205	271	1435723200
685671518	617	1435723200
685671518	17	1438401600
685671518	1	1441080000
685671558	0	18000
685671558	373	1435723200
685671558	4	1438401600
685671558	1	1441080000
685671698	0	18000
685671698	530	1435723200
685671698	7	1438401600
685671698	6	1441080000
685671698	5	1443672000
685671698	1	1448946000
685678556	1228	1435723200
685678645	951	1435723200
685678858	777	1435723200
685678876	619	1435723200
685678932	687	1435723200
685682622	281	1435723200
685682760	0	18000
685682760	273	1435723200
685682760	252	1438401600
685682760	2	1441080000
685682760	3	1443672000
685682760	1	1448946000
685690447	392	1435723200
685698049	548	1435723200
685698049	1	1438401600
685698049	1	1441080000
685698356	620	1435723200
685698356	23	1438401600
685708471	0	18000
685708471	6789	1435723200
685708471	14	1438401600
685708471	13	1441080000
685708471	2	1443672000
685708471	1	1448946000
685708471	1	1451624400
685721982	193	1435723200
685724964	3316	1435723200
685724964	87	1438401600
685724964	4	1441080000
685724964	14	1443672000
685724964	16	1446350400
685724964	20	1448946000
685724964	16	1451624400
685724964	3	1456808400
685724964	15	1459483200
685725341	603	1435723200
685725344	525	1435723200
685725345	1017	1435723200
685725348	657	1435723200
685725453	728	1435723200
685733830	701	1435723200
685733830	15	1438401600
685733830	5	1441080000
685733830	1	1443672000
685733830	2	1446350400
685733830	1	1451624400
685733902	0	18000
685733902	2076	1435723200
685733902	11	1438401600
685733902	2	1441080000
685733902	1	1443672000
685734268	2	18000
685734268	680	1435723200
685734268	1	1438401600
685747692	940	1435723200
685747692	2	1438401600
685747692	2	1441080000
685747692	1	1448946000
685747767	252	1435723200
685762450	0	18000
685762450	1088	1435723200
685762450	8	1438401600
685762450	1	1441080000
685762450	1	1451624400
685762572	565	1435723200
685762747	0	18000
685762747	299	1435723200
685762747	1	1441080000
685769982	392	1435723200
685795334	0	18000
685795334	1038	1435723200
685795334	26	1438401600
685795334	2	1443672000
685816727	189	1435723200
685846525	774	1435723200
685852479	0	18000
685852479	5861	1435723200
685852479	411	1438401600
685852479	19	1441080000
685852479	33	1443672000
685852479	4	1446350400
685852479	7	1448946000
685852479	3	1454302800
685852479	3	1456808400
685852561	813	1435723200
685852946	468	1435723200
685853270	866	1435723200
686010181	331	1435723200
686069437	0	18000
686069437	1072	1435723200
686069437	3	1438401600
686069437	3	1443672000
686069437	6	1448946000
686069437	1	1459483200
686069498	1037	1435723200
686069498	4	1438401600
686069498	1	1451624400
686113968	0	18000
686113968	1083	1435723200
686113968	14	1438401600
686113968	1	1443672000
686113968	1	1448946000
686113968	1	1459483200
686114461	0	18000
686114461	717	1435723200
686114461	2	1438401600
686114461	1	1441080000
686114461	4	1446350400
686114461	2	1448946000
686114461	1	1451624400
686114461	1	1454302800
686126917	0	18000
686126917	2424	1435723200
686126917	269	1438401600
686126917	123	1441080000
686126917	37	1443672000
686126917	11	1446350400
686126917	4	1448946000
686126917	25	1451624400
686126917	25	1454302800
686126917	47	1456808400
686130293	896	1435723200
686130293	2	1438401600
686130293	4	1441080000
686152008	458	1435723200
686152381	623	1435723200
686158178	900	1435723200
686158178	370	1438401600
686158178	16	1441080000
686158178	1	1443672000
686158178	2	1448946000
686158798	0	18000
686158798	1475	1435723200
686158798	39	1438401600
686158798	7	1441080000
686158798	19	1443672000
686158798	2	1446350400
686158798	1	1448946000
686158798	2	1451624400
686159073	517	1435723200
686159073	562	1438401600
686159073	9	1441080000
686159073	3	1443672000
686159073	1	1446350400
686159073	1	1451624400
686159073	1	1456808400
686159405	196	1435723200
686204746	729	1435723200
686204785	721	1435723200
686204876	710	1435723200
686205064	457	1435723200
686220843	3445	1435723200
686220843	56	1438401600
686220843	1	1441080000
686220843	1	1443672000
686220843	4	1448946000
686220843	2	1454302800
686241367	626	1435723200
686244492	1545	1435723200
686244492	5	1438401600
686244492	2	1441080000
686244492	1	1448946000
686251477	3665	1435723200
686251477	48	1438401600
686251477	3	1441080000
686251477	1	1446350400
686251477	1	1451624400
686268214	679	1435723200
686268238	162	1435723200
686275517	0	18000
686275517	1554	1435723200
686275517	59	1438401600
686275517	4	1443672000
686275517	4	1456808400
686284085	3157	1435723200
686284085	137	1438401600
686284085	29	1441080000
686284085	7	1443672000
686284085	10	1446350400
686284085	2	1448946000
686284085	2	1451624400
686284085	5	1454302800
686284085	15	1456808400
686284086	0	18000
686284086	1421	1435723200
686284086	11	1438401600
686295520	1443	1435723200
686295520	39	1438401600
686295520	10	1441080000
686295520	1	1448946000
686321892	1690	1435723200
686321892	14	1438401600
686321892	2	1441080000
686321892	1	1443672000
686336494	689	1435723200
686336494	8	1438401600
686336494	4	1443672000
686339373	692	1435723200
686339383	528	1435723200
686371539	896	1435723200
686371539	632	1438401600
686371539	10	1441080000
686371539	5	1443672000
686371539	1	1446350400
686371539	1	1448946000
686371539	2	1451624400
686383756	619	1435723200
686551219	932	1435723200
686551219	946	1438401600
686551219	4	1441080000
686551219	27	1443672000
686551219	2	1446350400
686551219	1	1456808400
686588111	964	1435723200
686588111	3	1438401600
686588111	6	1441080000
686588111	1	1443672000
686588111	2	1446350400
686588111	1	1448946000
686588111	1	1451624400
686590699	656	1435723200
686621357	257	1435723200
686624009	1337	1435723200
686651472	0	18000
686651472	1140	1435723200
686651472	99	1438401600
686651472	23	1441080000
686651472	2	1443672000
686651472	1	1446350400
686651472	5	1448946000
686651472	1	1451624400
686698626	774	1435723200
686699618	1312	1435723200
686739652	2262	1435723200
686739652	175	1438401600
686739652	41	1441080000
686739652	14	1443672000
686739652	34	1446350400
686739652	5	1448946000
686739652	3	1451624400
686739652	1	1454302800
686739652	28	1456808400
686770198	1288	1435723200
686770198	42	1438401600
686770198	1	1441080000
686770198	1	1443672000
686770198	4	1451624400
686771233	721	1435723200
686794779	1873	1435723200
686794779	27	1438401600
686794779	41	1441080000
686794779	10	1443672000
686816408	0	18000
686816408	1832	1435723200
686816408	12462	1438401600
686816408	3	1441080000
686816408	3	1443672000
686816408	1	1446350400
686816408	2	1454302800
686816408	110	1459483200
686816408	1	1462075200
686837727	775	1435723200
686837911	798	1435723200
686888135	2029	1435723200
686888135	262	1438401600
686888135	93	1441080000
686888135	13	1443672000
686888135	17	1446350400
686888135	1	1448946000
686888135	3	1456808400
686888135	1	1459483200
686888997	470	1435723200
686923709	218	1435723200
686931585	530	1435723200
686932388	726	1435723200
687279598	0	18000
687279598	3080	1435723200
687279598	125	1438401600
687279598	24	1441080000
687279598	49	1443672000
687279598	7	1446350400
687332035	1466	1435723200
687475421	6530	1435723200
687475421	58	1438401600
687475421	6	1441080000
687475421	10	1443672000
687475421	2	1446350400
687475421	1	1448946000
687521739	2281	1435723200
687521739	48	1438401600
687521739	13	1441080000
687521739	9	1446350400
687521739	2	1451624400
687641479	954	1435723200
687641983	1405	1435723200
687641983	8	1438401600
687641983	1	1443672000
687641983	2	1446350400
687644389	1055	1435723200
687700600	794	1435723200
687745852	950	1435723200
687745852	17	1438401600
687745852	2	1441080000
687745852	3	1446350400
687899235	1806	1435723200
687899235	3722	1438401600
687899235	20	1441080000
687899235	87	1443672000
687899235	3	1446350400
687899235	3	1448946000
687899235	3	1462075200
687953256	2315	1435723200
687953256	55	1438401600
687953256	16	1441080000
687953256	1	1443672000
687953256	4	1446350400
687953256	2	1448946000
687953256	1	1451624400
687953256	6	1459483200
688012171	0	18000
688012171	1192	1435723200
688012171	530	1438401600
688012171	135	1441080000
688012171	1	1448946000
688069315	1088	1435723200
688069466	1068	1435723200
688080921	1246	1435723200
688158851	0	18000
688158851	2797	1435723200
688158851	15	1438401600
688158851	4	1441080000
688158851	2	1443672000
688158851	1	1446350400
688158851	1	1451624400
688263191	1099	1435723200
688263191	16	1438401600
688263191	2	1441080000
688263191	3	1446350400
688351283	2283	1435723200
688351283	78	1438401600
688351283	12	1441080000
688351283	5	1443672000
688351283	1	1446350400
688351283	5	1448946000
688351283	1	1451624400
688359731	1079	1435723200
688359731	197	1438401600
688359731	7	1441080000
688359731	1	1443672000
688359731	17	1446350400
688359731	8	1451624400
688371096	0	18000
688371096	983	1435723200
688371096	3	1438401600
688371096	1	1441080000
688371096	2	1456808400
688374593	297	1435723200
688402445	2592	1435723200
688403050	843	1435723200
688403314	1163	1435723200
688403872	766	1435723200
688404072	272	1435723200
688404329	3789	1435723200
688404367	409	1435723200
688404370	6217	1435723200
688404474	935	1435723200
688404474	9	1438401600
688404474	3	1441080000
688405030	1	18000
688405030	523	1435723200
688405030	424	1438401600
688405030	2	1441080000
688405030	1	1446350400
688405030	1	1451624400
688405030	2	1454302800
688406885	4160	1435723200
688407193	1320	1435723200
688407193	43	1438401600
688407193	4	1441080000
688407193	4	1451624400
688424439	923	1435723200
688424439	14	1438401600
688424439	6	1441080000
688424439	3	1443672000
688424439	3	1459483200
688424473	1649	1435723200
688424473	25	1438401600
688424473	70	1441080000
688424473	14	1443672000
688424473	5	1446350400
688424473	1	1451624400
688424473	2	1456808400
688424913	699	1435723200
688424913	19	1438401600
688424913	12	1441080000
688424913	12	1443672000
688424913	5	1446350400
688424913	6	1448946000
688424913	7	1451624400
688424913	7	1454302800
688424913	2	1456808400
688424913	5	1459483200
688428866	201	1435723200
688441156	1061	1435723200
688441156	25	1438401600
688441156	7	1441080000
688441156	1	1443672000
688441156	2	1446350400
688441156	2	1448946000
688441156	4	1459483200
688441292	2037	1435723200
688442128	605	1435723200
688442128	475	1438401600
688442128	2	1441080000
688442128	2	1448946000
688442548	0	18000
688442548	2267	1435723200
688442548	41	1438401600
688442548	2	1441080000
688442548	3	1443672000
688442548	1	1462075200
688446115	1312	1435723200
688446115	16	1438401600
688446115	3	1441080000
688459850	581	1435723200
688459991	1053	1435723200
688459996	777	1435723200
688460026	646	1435723200
688460026	13	1438401600
688460026	6	1441080000
688460026	3	1443672000
688460026	4	1446350400
688460026	4	1448946000
688460081	735	1435723200
688460213	887	1435723200
688461341	693	1435723200
688461341	1	1438401600
688461341	3	1441080000
688461341	4	1443672000
688461341	3	1448946000
688461341	1	1459483200
688473509	281	1435723200
688478409	215	1435723200
688485477	4890	1435723200
688485477	12	1438401600
688485477	5	1441080000
688485477	2	1443672000
688485477	1	1448946000
688488046	1261	1435723200
688488046	25	1438401600
688488046	11	1441080000
688488046	3	1443672000
688488046	3	1446350400
688488046	1	1448946000
688488046	2	1456808400
688502613	556	1435723200
688502613	1	1438401600
688502613	1	1441080000
688502613	2	1443672000
688511772	1222	1435723200
688511772	9	1438401600
688511772	1	1456808400
688518718	618	1435723200
688518718	14	1438401600
688518718	1	1441080000
688518718	1	1448946000
688529055	0	18000
688529055	3950	1435723200
688529055	85	1438401600
688529055	7	1446350400
688529055	14	1456808400
688536973	2186	1435723200
688536973	31	1438401600
688536973	2	1441080000
688552214	508	1435723200
688555014	869	1435723200
688555355	737	1435723200
688564613	1242	1435723200
688564613	41	1438401600
688564613	7	1441080000
688564613	2	1443672000
688577847	210	1435723200
688578932	906	1435723200
688612636	1963	1435723200
688612636	16	1438401600
688612636	38	1441080000
688612636	1	1443672000
688612636	5	1446350400
688624524	2569	1435723200
688624524	43	1438401600
688624524	5	1441080000
688624524	1	1446350400
688658372	997	1435723200
688658509	970	1435723200
688669772	0	18000
688669772	1464	1435723200
688669772	113	1438401600
688669772	121	1441080000
688669772	14	1443672000
688669772	2	1446350400
688669772	23	1454302800
688678495	0	18000
688678495	1203	1435723200
688678495	29	1438401600
688678495	11	1441080000
688678495	9	1443672000
688678495	6	1446350400
688678495	11	1448946000
688678495	10	1451624400
688678495	3	1454302800
688678533	871	1435723200
688678533	12	1438401600
688678533	2	1441080000
688678533	16	1446350400
688678533	3	1456808400
688681825	837	1435723200
688704568	0	18000
688704568	803	1435723200
688704568	140	1438401600
688704568	27	1441080000
688704568	1	1443672000
688704572	560	1435723200
688704572	5	1438401600
688704572	1	1441080000
688704572	1	1448946000
688704624	703	1435723200
688704624	4	1438401600
688704624	1	1441080000
688715649	1286	1435723200
688715649	58	1438401600
688715649	1	1441080000
688715649	3	1443672000
688715649	1	1448946000
688723136	578	1435723200
688723136	3	1438401600
688723136	1	1441080000
688723136	6	1446350400
688753489	428	1435723200
688753489	3	1438401600
688753534	650	1435723200
688753534	12	1438401600
688753591	882	1435723200
688753591	16	1438401600
688753591	1	1441080000
688753591	2	1448946000
688753693	229	1435723200
688753693	1	1438401600
688753693	1	1441080000
688753739	1679	1435723200
688753739	14	1438401600
688753739	19	1441080000
688753739	37	1443672000
688753739	3	1446350400
688753772	1493	1435723200
688753772	42	1438401600
688753772	5	1441080000
688753772	5	1443672000
688760584	1846	1435723200
688760584	15	1438401600
688760584	7	1441080000
688760584	4	1443672000
688768861	1402	1435723200
688768861	50	1438401600
688768861	3	1443672000
688768861	12	1446350400
688768861	3	1456808400
688769068	478	1435723200
688769068	18	1438401600
688769068	5	1441080000
688773857	601	1435723200
688773857	160	1438401600
688773857	2	1441080000
688773857	1	1443672000
688773857	1	1446350400
688774750	463	1435723200
688774750	3	1438401600
688782777	666	1435723200
688782777	4	1438401600
688802075	574	1435723200
688802075	28	1438401600
688802075	1	1441080000
688802075	9	1462075200
688807384	1	18000
688807384	724	1435723200
688807384	3	1438401600
688813603	960	1435723200
688813603	55	1438401600
688813603	14	1441080000
688813603	1	1446350400
688813603	1	1448946000
688813614	1266	1435723200
688813614	352	1438401600
688813614	5	1441080000
688813614	96	1443672000
688813614	3	1446350400
688813614	3	1451624400
688813614	1	1456808400
688813614	1	1459483200
688813695	518	1435723200
688813695	5	1438401600
688813695	5	1441080000
688813700	1031	1435723200
688813700	23	1438401600
688813700	1	1441080000
688813700	34	1446350400
688813700	1	1448946000
688817697	1042	1435723200
688817697	22	1438401600
688817697	1	1441080000
688817697	3	1448946000
688817697	1	1456808400
688817697	284	1462075200
688817713	0	18000
688817713	819	1435723200
688817713	14	1438401600
688817713	1	1441080000
688817713	3	1443672000
688833951	2398	1435723200
688834347	533	1435723200
688834374	421	1435723200
688834431	497	1435723200
688834748	568	1435723200
688839783	1299	1435723200
688839783	21	1438401600
688839783	6	1443672000
688839783	4	1446350400
688839783	2	1448946000
688839783	3	1451624400
688839783	7	1456808400
688839874	295	1435723200
688840052	273	1435723200
688840052	195	1438401600
688840052	1	1441080000
688840052	1	1443672000
688840059	3690	1435723200
688840059	256	1438401600
688840059	107	1441080000
688840059	7	1443672000
688840059	4	1446350400
688840059	8	1448946000
688840059	3	1451624400
688840059	918	1454302800
688840059	2	1456808400
688840059	2	1462075200
688843401	518	1435723200
688843401	17	1438401600
688843401	2	1441080000
688843401	6	1443672000
688843401	2	1446350400
688860351	505	1435723200
688860351	9	1438401600
688860351	5	1441080000
688860351	1	1446350400
688860356	0	18000
688860356	1255	1435723200
688860356	545	1438401600
688860356	14	1441080000
688860356	7	1443672000
688860356	2	1446350400
688860356	11	1448946000
688860356	1	1451624400
688860356	1	1454302800
688860356	1	1459483200
688860356	397	1462075200
688860444	1719	1435723200
688860444	42	1438401600
688860444	2	1441080000
688860444	1	1443672000
688860444	1	1451624400
688860444	2	1454302800
688880287	558	1435723200
688880287	20	1438401600
688880287	5	1441080000
688880287	1	1443672000
688880287	1	1446350400
688883647	499	1435723200
688883681	488	1435723200
688883879	844	1435723200
688883897	656	1435723200
688883924	595	1435723200
688908667	305	1435723200
688908667	5	1438401600
688908781	558	1435723200
688908781	4	1438401600
688908817	453	1435723200
688908817	4	1438401600
688908817	2	1441080000
688921596	943	1435723200
688921596	6	1438401600
688921596	1	1446350400
688922670	1166	1435723200
688922670	14	1438401600
688922670	1	1443672000
688922670	17	1446350400
688923002	0	18000
688923002	12516	1435723200
688923002	35	1438401600
688923002	45	1443672000
688923002	1	1446350400
688923002	1	1448946000
688923002	5	1454302800
688934357	1091	1435723200
688934357	110	1438401600
688934357	3	1448946000
688934357	3	1451624400
688938063	552	1435723200
688938063	258	1438401600
688938063	4	1441080000
688938063	8	1443672000
688938063	16	1446350400
688938063	3	1456808400
688965869	933	1435723200
688965869	21	1438401600
688965869	1	1441080000
688965869	5	1448946000
688965869	3	1459483200
688965978	2093	1435723200
688965978	139	1438401600
688965978	5	1441080000
688965978	3	1443672000
688965978	4	1446350400
688965978	12	1448946000
688965978	2	1456808400
688965978	2	1459483200
688989032	467	1435723200
688989032	471	1438401600
688989032	4	1441080000
688989032	1	1451624400
688989032	521	1456808400
688989133	2250	1435723200
688989133	1128	1438401600
688989133	39	1441080000
688989133	31	1443672000
688989133	22	1446350400
688989133	1	1448946000
688989133	964	1451624400
689008976	0	18000
689008976	2213	1435723200
689008976	36	1438401600
689008976	2	1443672000
689008976	1	1451624400
689015059	1135	1435723200
689015059	17	1438401600
689015059	2	1459483200
689036641	0	18000
689036641	1035	1435723200
689036641	21	1438401600
689036641	2	1441080000
689048961	797	1435723200
689048985	878	1435723200
689070257	500	1435723200
689070257	648	1438401600
689070257	15	1441080000
689070257	6	1443672000
689070257	1	1446350400
689070257	1	1451624400
689086664	713	1435723200
689086664	602	1438401600
689086664	15	1441080000
689086664	11	1451624400
689087314	0	18000
689087314	1711	1435723200
689087314	51	1438401600
689087314	80	1441080000
689087314	3	1443672000
689087314	2	1446350400
689095124	882	1435723200
689100870	785	1435723200
689100870	4	1438401600
689100870	1	1441080000
689164229	0	18000
689164229	941	1435723200
689164229	11	1438401600
689164229	2	1441080000
689164229	3	1448946000
689164229	1	1456808400
689164229	1	1459483200
689172375	0	18000
689172375	1277	1435723200
689172375	70	1438401600
689172375	3	1441080000
689172375	1	1443672000
689172375	2	1446350400
689211816	0	18000
689211816	804	1435723200
689211816	39	1438401600
689211816	2	1441080000
689211816	1	1448946000
689211816	2	1454302800
689211816	1	1459483200
689212721	764	1435723200
689212882	759	1435723200
689212960	765	1435723200
689224314	0	18000
689224314	877	1435723200
689224314	7	1438401600
689224314	2	1441080000
689224314	1	1446350400
689224314	1	1462075200
689226494	1308	1435723200
689226494	84	1438401600
689226494	11	1441080000
689226494	2	1443672000
689226494	2	1448946000
689226497	1417	1435723200
689226497	14	1438401600
689226497	5	1441080000
689226497	1	1451624400
689253223	437	1435723200
689253273	431	1435723200
689253273	7	1438401600
689253273	5	1441080000
689253273	1	1456808400
689253292	1435	1435723200
689253292	33	1438401600
689253292	3	1441080000
689253292	14	1443672000
689253292	2	1446350400
689253299	523	1435723200
689253299	9	1438401600
689253299	2	1441080000
689253299	4	1448946000
689253299	1	1459483200
